timestamp,image_path,object,confidence,x1,y1,x2,y2
20250308-134944,detecciones/deteccion_20250308-134944.png,couch,0.4948813021183014,9,288,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,couch,0.4761122167110443,6,288,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.31387636065483093,11,288,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.3522714376449585,10,288,348,479
20250308-134944,detecciones/deteccion_20250308-134944.png,couch,0.3291088938713074,5,289,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bench,0.2984394133090973,5,288,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.41268107295036316,11,289,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.34438833594322205,348,266,639,479
20250308-134944,detecciones/deteccion_20250308-134944.png,couch,0.33090662956237793,4,289,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bench,0.27804842591285706,4,288,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.314570814371109,348,267,639,479
20250308-134944,detecciones/deteccion_20250308-134944.png,couch,0.30699947476387024,4,289,349,479
20250308-134944,detecciones/deteccion_20250308-134944.png,bed,0.270481675863266,10,289,350,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.5061790347099304,8,290,350,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.36154553294181824,2,289,348,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.2642161250114441,348,268,639,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.517528772354126,7,290,349,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.39693906903266907,2,289,348,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.48291683197021484,5,290,350,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.4040600061416626,1,290,349,480
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.6518121361732483,4,290,350,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.4685620367527008,0,290,349,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.6435568928718567,4,291,350,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.4656018018722534,0,290,349,480
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.26459261775016785,348,251,639,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.5451899170875549,1,291,349,480
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.4547099769115448,3,291,351,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.3951462209224701,348,268,639,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.535378634929657,1,291,351,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.47590920329093933,2,292,352,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.29186302423477173,347,269,639,479
20250308-134945,detecciones/deteccion_20250308-134945.png,bed,0.6525265574455261,1,292,351,479
20250308-134945,detecciones/deteccion_20250308-134945.png,couch,0.43423008918762207,0,291,350,480
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.7008957266807556,1,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.4562351703643799,0,291,350,480
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.6547456383705139,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.4801408350467682,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.5396291017532349,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.46075698733329773,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.5260708332061768,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,bench,0.26777932047843933,0,292,351,479
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.2549249231815338,349,271,639,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.5778846740722656,0,292,350,479
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.3256630301475525,0,293,352,479
20250308-134946,detecciones/deteccion_20250308-134946.png,bed,0.26126405596733093,349,271,639,479
20250308-134946,detecciones/deteccion_20250308-134946.png,couch,0.644150972366333,0,292,352,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.681989312171936,0,292,352,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.4133078157901764,1,292,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.28616800904273987,350,270,639,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.5644341111183167,0,293,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.5458656549453735,3,292,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.2514396905899048,351,270,639,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.48211154341697693,0,293,352,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.34843218326568604,0,293,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bench,0.26015305519104004,0,292,352,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.4860492944717407,0,293,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.44602328538894653,2,292,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.5052914619445801,0,293,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.4110194742679596,5,292,350,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.4174942970275879,0,293,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,bed,0.32324090600013733,5,294,351,479
20250308-134947,detecciones/deteccion_20250308-134947.png,couch,0.5722177624702454,1,293,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.5359097719192505,1,294,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.5040727257728577,1,294,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.4910110831260681,1,294,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,bench,0.2682880461215973,353,265,639,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.5021172761917114,0,295,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.48866111040115356,2,295,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.4715384542942047,1,295,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,bed,0.2986397445201874,5,296,352,479
20250308-134948,detecciones/deteccion_20250308-134948.png,couch,0.47617384791374207,1,295,353,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.563033401966095,1,295,353,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.4446457624435425,1,296,353,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.5407527685165405,1,296,353,479
20250308-134949,detecciones/deteccion_20250308-134949.png,bed,0.2578403651714325,354,267,639,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.43112555146217346,1,296,354,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.40370994806289673,0,296,355,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.47676849365234375,0,296,355,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.4244050085544586,1,296,355,479
20250308-134949,detecciones/deteccion_20250308-134949.png,couch,0.3935050368309021,1,297,355,479
20250308-134950,detecciones/deteccion_20250308-134950.png,couch,0.5053638219833374,0,297,355,479
20250308-134950,detecciones/deteccion_20250308-134950.png,bench,0.25681301951408386,7,299,355,479
20250308-134950,detecciones/deteccion_20250308-134950.png,couch,0.46737077832221985,0,297,356,479
20250308-134950,detecciones/deteccion_20250308-134950.png,couch,0.4805854260921478,0,297,356,479
20250308-134950,detecciones/deteccion_20250308-134950.png,couch,0.3707868158817291,0,298,356,479
20250308-134950,detecciones/deteccion_20250308-134950.png,bench,0.287502259016037,8,300,357,479
20250308-134950,detecciones/deteccion_20250308-134950.png,couch,0.2765060067176819,0,298,356,479
20250308-134950,detecciones/deteccion_20250308-134950.png,bench,0.33549022674560547,12,302,357,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.2537074387073517,8,301,357,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.3322087228298187,8,302,358,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.347644180059433,5,302,358,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.35877469182014465,4,302,359,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.41147470474243164,1,301,358,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bed,0.3551146984100342,3,303,358,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.2906872034072876,1,301,358,479
20250308-134951,detecciones/deteccion_20250308-134951.png,bench,0.3739539086818695,0,302,359,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.2635481059551239,2,300,360,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bench,0.25278839468955994,3,302,359,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.43824172019958496,1,301,358,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bed,0.3607892394065857,5,303,361,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.40862083435058594,1,301,359,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bed,0.33817124366760254,4,303,361,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.34941381216049194,1,301,359,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bed,0.3363668620586395,3,304,361,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.3371746242046356,2,301,366,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bench,0.27211886644363403,4,306,364,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.42564138770103455,1,301,364,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bed,0.3364604711532593,3,306,365,479
20250308-134952,detecciones/deteccion_20250308-134952.png,couch,0.46227914094924927,1,301,366,479
20250308-134952,detecciones/deteccion_20250308-134952.png,bed,0.4272565543651581,1,304,367,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.4693101942539215,1,302,370,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.29195642471313477,2,305,370,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.4097912907600403,1,302,372,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.40590161085128784,2,306,372,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.4621172845363617,1,303,374,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.460149347782135,2,305,372,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.46179822087287903,1,302,378,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.29760000109672546,3,305,377,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.4940633177757263,1,305,378,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.4231407642364502,3,303,379,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.5194251537322998,3,303,382,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.3798612058162689,2,305,382,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.4751344919204712,2,305,385,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.46733003854751587,3,303,385,479
20250308-134953,detecciones/deteccion_20250308-134953.png,bed,0.3807375729084015,11,305,388,479
20250308-134953,detecciones/deteccion_20250308-134953.png,couch,0.36895695328712463,6,303,387,479
20250308-134954,detecciones/deteccion_20250308-134954.png,couch,0.48182228207588196,4,303,389,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bench,0.2979264557361603,6,305,391,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.488800585269928,6,305,394,479
20250308-134954,detecciones/deteccion_20250308-134954.png,couch,0.4117880165576935,6,303,393,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.3325900435447693,11,305,400,479
20250308-134954,detecciones/deteccion_20250308-134954.png,couch,0.30555862188339233,7,304,403,479
20250308-134954,detecciones/deteccion_20250308-134954.png,couch,0.32426297664642334,9,304,407,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.2736356556415558,3,306,408,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.34029504656791687,8,306,411,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.4671473503112793,8,306,416,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.4645904004573822,8,306,419,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bench,0.27180197834968567,0,303,420,479
20250308-134954,detecciones/deteccion_20250308-134954.png,bed,0.5178408622741699,7,306,424,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.3577999174594879,19,306,432,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.27722692489624023,2,2,630,229
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.25316086411476135,1,303,437,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.2883322834968567,3,2,628,230
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.3509015738964081,17,307,448,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.27825263142585754,5,3,632,230
20250308-134955,detecciones/deteccion_20250308-134955.png,couch,0.26534005999565125,14,305,448,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.3590249717235565,6,3,634,230
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.30633920431137085,6,307,452,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bench,0.3169052302837372,16,308,461,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.2927866578102112,8,3,633,229
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.3167942464351654,13,4,635,229
20250308-134955,detecciones/deteccion_20250308-134955.png,bench,0.2871699631214142,0,307,473,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.2696796655654907,0,306,471,479
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.4079342782497406,15,4,634,228
20250308-134955,detecciones/deteccion_20250308-134955.png,bed,0.3447379469871521,4,303,485,479
20250308-134956,detecciones/deteccion_20250308-134956.png,bed,0.40964657068252563,13,4,633,228
20250308-134956,detecciones/deteccion_20250308-134956.png,bench,0.4054301977157593,10,306,502,479
